benchmarking,file,topic,description,started_at_time,ended_time,duration_secs,number_of_bytes
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.1146555,1517223221.166973,0.05231761932373047,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.1672025,1517223221.1850815,0.017879009246826172,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.1952834,1517223221.1981137,0.0028302669525146484,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.1981542,1517223221.1981552,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.198173,1517223221.2452028,0.047029733657836914,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.1952834,1517223221.2452412,0.0499577522277832,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.2454693,1517223221.2630985,0.017629146575927734,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.273236,1517223221.2765398,0.0033037662506103516,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.2766123,1517223221.2766137,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.2766445,1517223221.3259728,0.04932832717895508,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.273236,1517223221.3260126,0.05277657508850098,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.3262367,1517223221.3446457,0.018409013748168945,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.3548253,1517223221.3577387,0.0029134750366210938,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.3577797,1517223221.3577805,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.357798,1517223221.4069657,0.049167633056640625,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.3548253,1517223221.407006,0.05218076705932617,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.4072385,1517223221.4249628,0.017724275588989258,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.435129,1517223221.437946,0.0028171539306640625,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.4379885,1517223221.4379895,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.4380078,1517223221.4870872,0.04907941818237305,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.435129,1517223221.487127,0.051998138427734375,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.4873538,1517223221.5043979,0.0170440673828125,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.51457,1517223221.5175488,0.002978801727294922,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.517593,1517223221.5175939,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.5176127,1517223221.566918,0.04930520057678223,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.51457,1517223221.5669577,0.05238771438598633,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.5671916,1517223221.5856395,0.0184478759765625,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.5958166,1517223221.5987973,0.0029807090759277344,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.5988398,1517223221.5988405,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.5988584,1517223221.6458063,0.04694795608520508,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.5958166,1517223221.645846,0.05002927780151367,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.6460707,1517223221.665193,0.01912236213684082,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.675362,1517223221.678325,0.002962827682495117,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.678367,1517223221.6783676,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.678385,1517223221.726295,0.04790997505187988,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.675362,1517223221.7263348,0.050972700119018555,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.7265646,1517223221.747533,0.02096843719482422,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.7577143,1517223221.761944,0.00422978401184082,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.7620134,1517223221.762015,1.6689300537109375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.7620454,1517223221.8118787,0.04983329772949219,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.7577143,1517223221.8119195,0.05420517921447754,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.8121455,1517223221.8302977,0.018152236938476562,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.8404794,1517223221.8438888,0.0034093856811523438,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.8439603,1517223221.8439617,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.8439927,1517223221.89362,0.04962730407714844,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.8404794,1517223221.8936596,0.05318021774291992,-1
benchmarking,siumulator_no_flask,stream_file,,1517223221.8938854,1517223221.9156454,0.021759986877441406,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223221.9258657,1517223221.9303787,0.0045130252838134766,-1
benchmarking,siumulator_no_flask,image_binning,,1517223221.930447,1517223221.9304488,1.6689300537109375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223221.9304786,1517223222.006236,0.07575750350952148,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223221.9258657,1517223222.0062888,0.08042311668395996,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.0065873,1517223222.0298707,0.02328348159790039,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.040055,1517223222.0441594,0.0041043758392333984,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.044236,1517223222.0442374,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.0442693,1517223222.1220849,0.07781553268432617,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.040055,1517223222.1221364,0.08208131790161133,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.1224294,1517223222.1412635,0.01883411407470703,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.1514819,1517223222.155089,0.003607034683227539,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.1551437,1517223222.1551447,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.1551683,1517223222.2090247,0.05385637283325195,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.1514819,1517223222.2090645,0.05758261680603027,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.2092965,1517223222.227852,0.018555641174316406,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.238031,1517223222.2429287,0.0048978328704833984,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.2429993,1517223222.2430007,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.2430322,1517223222.2926822,0.049649953842163086,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.238031,1517223222.2927237,0.054692745208740234,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.2929845,1517223222.3139396,0.02095508575439453,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.3241444,1517223222.3293946,0.005250215530395508,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.3294673,1517223222.3294687,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.3295012,1517223222.4062178,0.07671666145324707,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.3241444,1517223222.4062738,0.08212947845458984,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.4065886,1517223222.426609,0.020020484924316406,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.43684,1517223222.441337,0.004497051239013672,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.4413962,1517223222.4413974,1.1920928955078125e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.4414227,1517223222.5012493,0.05982661247253418,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.43684,1517223222.501292,0.06445193290710449,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.501534,1517223222.5226874,0.02115345001220703,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.5329158,1517223222.5364165,0.003500699996948242,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.5364673,1517223222.5364683,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.5364895,1517223222.589086,0.0525965690612793,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.5329158,1517223222.5891256,0.05620980262756348,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.5893655,1517223222.6088085,0.019443035125732422,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.6189916,1517223222.621996,0.003004312515258789,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.6220384,1517223222.622039,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.6220572,1517223222.7025235,0.08046627044677734,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.6189916,1517223222.7025802,0.0835886001586914,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.7029004,1517223222.726263,0.02336263656616211,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.7364867,1517223222.740952,0.004465341567993164,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.741026,1517223222.7410276,1.6689300537109375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.74106,1517223222.8151875,0.0741274356842041,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.7364867,1517223222.8152423,0.07875561714172363,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.8155372,1517223222.8367388,0.021201610565185547,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.846957,1517223222.8508513,0.003894329071044922,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.8509126,1517223222.8509138,1.1920928955078125e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.8509383,1517223222.9088595,0.05792117118835449,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.846957,1517223222.9089272,0.06197023391723633,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.909186,1517223222.9271467,0.017960786819458008,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223222.9373188,1517223222.9402797,0.0029609203338623047,-1
benchmarking,siumulator_no_flask,image_binning,,1517223222.9403286,1517223222.9403293,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223222.940349,1517223222.9913702,0.05102109909057617,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223222.9373188,1517223222.9914122,0.054093360900878906,-1
benchmarking,siumulator_no_flask,stream_file,,1517223222.9916403,1517223223.0131156,0.02147531509399414,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.0233183,1517223223.026287,0.0029687881469726562,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.0263317,1517223223.0263326,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.026351,1517223223.0949779,0.06862688064575195,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.0233183,1517223223.095026,0.07170772552490234,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.0952923,1517223223.1181784,0.022886037826538086,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.1283946,1517223223.131947,0.0035524368286132812,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.1320007,1517223223.1320019,1.1920928955078125e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.1320243,1517223223.1876397,0.05561542510986328,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.1283946,1517223223.187682,0.059287309646606445,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.1879106,1517223223.2067492,0.01883864402770996,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.216978,1517223223.2202344,0.0032563209533691406,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.2202823,1517223223.2202833,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.2203035,1517223223.2694848,0.049181222915649414,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.216978,1517223223.2695255,0.052547454833984375,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.2697616,1517223223.286901,0.017139434814453125,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.2970529,1517223223.3000798,0.0030269622802734375,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.3001244,1517223223.3001251,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.3001435,1517223223.3497963,0.049652814865112305,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.2970529,1517223223.3498378,0.05278491973876953,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.3500721,1517223223.3677657,0.017693519592285156,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.3779802,1517223223.3821678,0.004187583923339844,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.3822377,1517223223.382239,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.3822699,1517223223.4572196,0.07494974136352539,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.3779802,1517223223.4572716,0.07929134368896484,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.457571,1517223223.4795847,0.02201366424560547,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.4897828,1517223223.4944603,0.004677534103393555,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.4945352,1517223223.4945366,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.4945686,1517223223.5709114,0.07634282112121582,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.4897828,1517223223.5709662,0.08118343353271484,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.571258,1517223223.5942483,0.02299022674560547,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.6044774,1517223223.6082249,0.0037474632263183594,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.608273,1517223223.608274,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.6082938,1517223223.658305,0.05001115798950195,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.6044774,1517223223.658348,0.05387067794799805,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.658576,1517223223.6794167,0.02084064483642578,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.6896014,1517223223.693374,0.0037724971771240234,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.6934445,1517223223.6934457,1.1920928955078125e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.6934776,1517223223.7732139,0.07973623275756836,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.6896014,1517223223.7732694,0.08366799354553223,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.773597,1517223223.7941427,0.02054572105407715,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.8043246,1517223223.8081877,0.003863096237182617,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.8082452,1517223223.8082464,1.1920928955078125e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.8082695,1517223223.862794,0.05452442169189453,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.8043246,1517223223.8628383,0.058513641357421875,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.8630846,1517223223.8815308,0.01844620704650879,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.8917296,1517223223.894716,0.002986431121826172,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.8947616,1517223223.8947625,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.8948023,1517223223.9428477,0.04804539680480957,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.8917296,1517223223.9428887,0.05115914344787598,-1
benchmarking,siumulator_no_flask,stream_file,,1517223223.94314,1517223223.9638193,0.020679235458374023,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223223.9740245,1517223223.978709,0.0046844482421875,-1
benchmarking,siumulator_no_flask,image_binning,,1517223223.9787922,1517223223.9787939,1.6689300537109375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223223.9788258,1517223224.0550566,0.07623076438903809,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223223.9740245,1517223224.055112,0.08108735084533691,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.0554063,1517223224.0765767,0.021170377731323242,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.0868125,1517223224.090646,0.0038335323333740234,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.090698,1517223224.090699,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.0907214,1517223224.1435318,0.0528104305267334,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.0868125,1517223224.1435747,0.0567622184753418,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.1438093,1517223224.1611173,0.01730799674987793,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.1713514,1517223224.1747262,0.003374814987182617,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.174789,1517223224.17479,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.1748126,1517223224.225876,0.05106353759765625,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.1713514,1517223224.2259178,0.054566383361816406,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.2261465,1517223224.242868,0.016721487045288086,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.2530446,1517223224.2561536,0.003108978271484375,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.2561998,1517223224.2562006,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.2562194,1517223224.3061419,0.04992246627807617,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.2530446,1517223224.3061845,0.05313992500305176,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.306421,1517223224.323526,0.0171048641204834,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.3336778,1517223224.3378007,0.00412297248840332,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.337872,1517223224.3378732,1.1920928955078125e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.3379052,1517223224.4144876,0.07658243179321289,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.3336778,1517223224.4145467,0.08086895942687988,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.4148765,1517223224.4329395,0.018063068389892578,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.4431486,1517223224.4469972,0.003848552703857422,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.4470553,1517223224.4470565,1.1920928955078125e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.4470806,1517223224.5015996,0.054518938064575195,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.4431486,1517223224.5016437,0.05849504470825195,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.501887,1517223224.5187435,0.01685643196105957,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.5289595,1517223224.5323892,0.0034296512603759766,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.532441,1517223224.5324419,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.5324628,1517223224.585418,0.05295515060424805,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.5289595,1517223224.5854583,0.05649876594543457,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.5856926,1517223224.601923,0.016230344772338867,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.6121244,1517223224.6153197,0.0031952857971191406,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.6153927,1517223224.615394,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.6154249,1517223224.692124,0.07669901847839355,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.6121244,1517223224.6921716,0.0800471305847168,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.6924086,1517223224.7109244,0.018515825271606445,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.7210555,1517223224.7242744,0.0032188892364501953,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.724326,1517223224.7243268,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.7243483,1517223224.77524,0.05089163780212402,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.7210555,1517223224.7752829,0.054227352142333984,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.77552,1517223224.7926998,0.01717972755432129,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.8028803,1517223224.8061166,0.0032362937927246094,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.8061626,1517223224.8061633,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.806182,1517223224.856037,0.04985499382019043,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.8028803,1517223224.856079,0.053198814392089844,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.856314,1517223224.87356,0.017246007919311523,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.883733,1517223224.8866844,0.002951383590698242,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.886728,1517223224.886729,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.8867483,1517223224.9364598,0.04971146583557129,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.883733,1517223224.9365022,0.05276918411254883,-1
benchmarking,siumulator_no_flask,stream_file,,1517223224.9367425,1517223224.9559891,0.019246578216552734,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223224.9661565,1517223224.969433,0.0032765865325927734,-1
benchmarking,siumulator_no_flask,image_binning,,1517223224.9694781,1517223224.969479,9.5367431640625e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223224.969499,1517223225.0206726,0.05117344856262207,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223224.9661565,1517223225.0207152,0.054558753967285156,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.0209665,1517223225.0383244,0.017357826232910156,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.0485168,1517223225.0514853,0.0029685497283935547,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.051531,1517223225.0515318,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.0515506,1517223225.101819,0.05026841163635254,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.0485168,1517223225.1018627,0.05334591865539551,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.1020901,1517223225.1207647,0.018674612045288086,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.130958,1517223225.1339953,0.0030372142791748047,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.1340377,1517223225.1340384,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.1340568,1517223225.1842244,0.05016756057739258,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.130958,1517223225.1842666,0.05330848693847656,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.1844997,1517223225.2052128,0.020713090896606445,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.2154086,1517223225.218481,0.003072500228881836,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.218526,1517223225.2185266,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.2185447,1517223225.2739096,0.05536484718322754,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.2154086,1517223225.2739513,0.058542728424072266,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.2741804,1517223225.2925098,0.018329381942749023,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.3027148,1517223225.3057976,0.003082752227783203,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.3058403,1517223225.305841,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.305859,1517223225.3551314,0.04927229881286621,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.3027148,1517223225.3551726,0.05245780944824219,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.3554003,1517223225.3736358,0.018235445022583008,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.3838146,1517223225.386697,0.0028824806213378906,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.3867414,1517223225.386742,7.152557373046875e-07,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.3867602,1517223225.4609957,0.07423543930053711,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.3838146,1517223225.4610472,0.07723259925842285,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.4613466,1517223225.4805465,0.019199848175048828,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.4907355,1517223225.4956145,0.004878997802734375,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.4956934,1517223225.4956949,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.4957268,1517223225.5719783,0.07625150680541992,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.4907355,1517223225.5720341,0.0812985897064209,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.5723336,1517223225.5951989,0.02286529541015625,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.605372,1517223225.6097515,0.0043795108795166016,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.6098244,1517223225.609826,1.6689300537109375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.6098583,1517223225.6608124,0.05095410346984863,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.605372,1517223225.6608572,0.05548524856567383,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.6611195,1517223225.6799066,0.018787145614624023,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.690083,1517223225.6945863,0.0045032501220703125,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.6946588,1517223225.6946602,1.430511474609375e-06,-1
benchmarking,siumulator_no_flask,image_to_bytes,,1517223225.6946926,1517223225.770892,0.07619929313659668,-1
benchmarking,siumulator_no_flask,prepare_image_bytes_method,,1517223225.690083,1517223225.7709465,0.08086347579956055,-1
benchmarking,siumulator_no_flask,stream_file,,1517223225.7712433,1517223225.7944293,0.02318596839904785,-1
benchmarking,siumulator_no_flask,read_image_from_disk,,1517223225.8046136,1517223225.809116,0.004502296447753906,-1
benchmarking,siumulator_no_flask,image_binning,,1517223225.8091917,1517223225.8091934,1.6689300537109375e-06,-1
